"agency_cd"	"site_no"	"Date"	"Flow"	"Flow_cd"
"USGS"	"01509000"	1978-11-19	214	"A"
"USGS"	"01509000"	1978-11-20	182	"A"
"USGS"	"01509000"	1978-11-21	171	"A"
"USGS"	"01509000"	1978-11-22	164	"A"
"USGS"	"01509000"	1978-11-23	167	"A"
"USGS"	"01509000"	1978-11-24	192	"A"
"USGS"	"01509000"	1978-11-25	283	"A"
"USGS"	"01509000"	1978-11-26	244	"A"
"USGS"	"01509000"	1978-11-27	196	"A"
"USGS"	"01509000"	1978-11-28	214	"A"
"USGS"	"01509000"	1978-11-29	218	"A"
"USGS"	"01509000"	1978-11-30	210	"A"
"USGS"	"01509000"	1978-12-01	210	"A"
"USGS"	"01509000"	1978-12-02	203	"A"
"USGS"	"01509000"	1978-12-03	196	"A"
"USGS"	"01509000"	1978-12-04	333	"A"
"USGS"	"01509000"	1978-12-05	680	"A"
"USGS"	"01509000"	1978-12-06	456	"A"
"USGS"	"01509000"	1978-12-07	399	"A"
"USGS"	"01509000"	1978-12-08	456	"A"
"USGS"	"01509000"	1978-12-09	900	"A"
"USGS"	"01509000"	1978-12-10	700	"A"
"USGS"	"01509000"	1978-12-11	560	"A"
"USGS"	"01509000"	1978-12-12	500	"A"
"USGS"	"01509000"	1978-12-13	465	"A"
"USGS"	"01509000"	1978-12-14	432	"A"
"USGS"	"01509000"	1978-12-15	390	"A"
"USGS"	"01509000"	1978-12-16	350	"A"
"USGS"	"01509000"	1978-12-17	350	"A"
"USGS"	"01509000"	1978-12-18	320	"A"
"USGS"	"01509000"	1978-12-19	310	"A"
"USGS"	"01509000"	1978-12-20	340	"A"
"USGS"	"01509000"	1978-12-21	539	"A"
"USGS"	"01509000"	1978-12-22	549	"A"
"USGS"	"01509000"	1978-12-23	456	"A"
"USGS"	"01509000"	1978-12-24	390	"A"
"USGS"	"01509000"	1978-12-25	320	"A"
"USGS"	"01509000"	1978-12-26	340	"A"
"USGS"	"01509000"	1978-12-27	360	"A"
"USGS"	"01509000"	1978-12-28	350	"A"
"USGS"	"01509000"	1978-12-29	330	"A"
"USGS"	"01509000"	1978-12-30	340	"A"
"USGS"	"01509000"	1978-12-31	346	"A"
"USGS"	"01509000"	1979-01-01	1000	"A"
"USGS"	"01509000"	1979-01-02	3790	"A"
"USGS"	"01509000"	1979-01-03	3560	"A"
"USGS"	"01509000"	1979-01-04	2010	"A"
"USGS"	"01509000"	1979-01-05	1300	"A"
"USGS"	"01509000"	1979-01-06	1000	"A"
"USGS"	"01509000"	1979-01-07	860	"A"
"USGS"	"01509000"	1979-01-08	760	"A"
"USGS"	"01509000"	1979-01-09	660	"A"
"USGS"	"01509000"	1979-01-10	580	"A"
"USGS"	"01509000"	1979-01-11	520	"A"
"USGS"	"01509000"	1979-01-12	480	"A"
"USGS"	"01509000"	1979-01-13	490	"A"
"USGS"	"01509000"	1979-01-14	660	"A"
"USGS"	"01509000"	1979-01-15	760	"A"
"USGS"	"01509000"	1979-01-16	640	"A"
"USGS"	"01509000"	1979-01-17	620	"A"
"USGS"	"01509000"	1979-01-18	500	"A"
"USGS"	"01509000"	1979-01-19	480	"A"
"USGS"	"01509000"	1979-01-20	500	"A"
"USGS"	"01509000"	1979-01-21	540	"A"
"USGS"	"01509000"	1979-01-22	828	"A"
"USGS"	"01509000"	1979-01-23	680	"A"
"USGS"	"01509000"	1979-01-24	660	"A"
"USGS"	"01509000"	1979-01-25	1850	"A"
"USGS"	"01509000"	1979-01-26	1670	"A"
"USGS"	"01509000"	1979-01-27	1270	"A"
"USGS"	"01509000"	1979-01-28	1080	"A"
"USGS"	"01509000"	1979-01-29	931	"A"
"USGS"	"01509000"	1979-01-30	800	"A"
"USGS"	"01509000"	1979-01-31	700	"A"
"USGS"	"01509000"	1979-02-01	620	"A"
"USGS"	"01509000"	1979-02-02	560	"A"
"USGS"	"01509000"	1979-02-03	540	"A"
"USGS"	"01509000"	1979-02-04	520	"A"
"USGS"	"01509000"	1979-02-05	480	"A"
"USGS"	"01509000"	1979-02-06	450	"A"
"USGS"	"01509000"	1979-02-07	450	"A"
"USGS"	"01509000"	1979-02-08	420	"A"
"USGS"	"01509000"	1979-02-09	400	"A"
"USGS"	"01509000"	1979-02-10	380	"A"
"USGS"	"01509000"	1979-02-11	350	"A"
"USGS"	"01509000"	1979-02-12	340	"A"
"USGS"	"01509000"	1979-02-13	330	"A"
"USGS"	"01509000"	1979-02-14	320	"A"
"USGS"	"01509000"	1979-02-15	310	"A"
"USGS"	"01509000"	1979-02-16	300	"A"
"USGS"	"01509000"	1979-02-17	290	"A"
"USGS"	"01509000"	1979-02-18	280	"A"
"USGS"	"01509000"	1979-02-19	270	"A"
"USGS"	"01509000"	1979-02-20	260	"A"
"USGS"	"01509000"	1979-02-21	250	"A"
"USGS"	"01509000"	1979-02-22	250	"A"
"USGS"	"01509000"	1979-02-23	260	"A"
"USGS"	"01509000"	1979-02-24	310	"A"
"USGS"	"01509000"	1979-02-25	400	"A"
"USGS"	"01509000"	1979-02-26	569	"A"
"USGS"	"01509000"	1979-02-27	631	"A"
"USGS"	"01509000"	1979-02-28	514	"A"
"USGS"	"01509000"	1979-03-01	519	"A"
"USGS"	"01509000"	1979-03-02	719	"A"
"USGS"	"01509000"	1979-03-03	781	"A"
"USGS"	"01509000"	1979-03-04	1250	"A"
"USGS"	"01509000"	1979-03-05	5830	"A"
"USGS"	"01509000"	1979-03-06	11500	"A"
"USGS"	"01509000"	1979-03-07	5790	"A"
"USGS"	"01509000"	1979-03-08	3500	"A"
"USGS"	"01509000"	1979-03-09	2470	"A"
"USGS"	"01509000"	1979-03-10	2120	"A"
"USGS"	"01509000"	1979-03-11	1910	"A"
"USGS"	"01509000"	1979-03-12	1440	"A"
"USGS"	"01509000"	1979-03-13	1260	"A"
"USGS"	"01509000"	1979-03-14	1470	"A"
"USGS"	"01509000"	1979-03-15	1400	"A"
"USGS"	"01509000"	1979-03-16	1100	"A"
"USGS"	"01509000"	1979-03-17	1010	"A"
"USGS"	"01509000"	1979-03-18	937	"A"
"USGS"	"01509000"	1979-03-19	906	"A"
"USGS"	"01509000"	1979-03-20	931	"A"
"USGS"	"01509000"	1979-03-21	1060	"A"
"USGS"	"01509000"	1979-03-22	1290	"A"
"USGS"	"01509000"	1979-03-23	1630	"A"
"USGS"	"01509000"	1979-03-24	2370	"A"
"USGS"	"01509000"	1979-03-25	3200	"A"
"USGS"	"01509000"	1979-03-26	2530	"A"
"USGS"	"01509000"	1979-03-27	1500	"A"
"USGS"	"01509000"	1979-03-28	1100	"A"
"USGS"	"01509000"	1979-03-29	1270	"A"
"USGS"	"01509000"	1979-03-30	1520	"A"
"USGS"	"01509000"	1979-03-31	1610	"A"
"USGS"	"01509000"	1979-04-01	1510	"A"
"USGS"	"01509000"	1979-04-02	1360	"A"
"USGS"	"01509000"	1979-04-03	1400	"A"
"USGS"	"01509000"	1979-04-04	1100	"A"
"USGS"	"01509000"	1979-04-05	1150	"A"
"USGS"	"01509000"	1979-04-06	1010	"A"
"USGS"	"01509000"	1979-04-07	834	"A"
"USGS"	"01509000"	1979-04-08	828	"A"
"USGS"	"01509000"	1979-04-09	987	"A"
"USGS"	"01509000"	1979-04-10	1170	"A"
"USGS"	"01509000"	1979-04-11	1150	"A"
"USGS"	"01509000"	1979-04-12	1200	"A"
"USGS"	"01509000"	1979-04-13	1230	"A"
"USGS"	"01509000"	1979-04-14	1290	"A"
"USGS"	"01509000"	1979-04-15	1250	"A"
"USGS"	"01509000"	1979-04-16	1250	"A"
"USGS"	"01509000"	1979-04-17	1270	"A"
"USGS"	"01509000"	1979-04-18	1040	"A"
"USGS"	"01509000"	1979-04-19	882	"A"
"USGS"	"01509000"	1979-04-20	776	"A"
"USGS"	"01509000"	1979-04-21	691	"A"
"USGS"	"01509000"	1979-04-22	631	"A"
"USGS"	"01509000"	1979-04-23	589	"A"
"USGS"	"01509000"	1979-04-24	539	"A"
"USGS"	"01509000"	1979-04-25	495	"A"
"USGS"	"01509000"	1979-04-26	475	"A"
"USGS"	"01509000"	1979-04-27	519	"A"
"USGS"	"01509000"	1979-04-28	816	"A"
"USGS"	"01509000"	1979-04-29	610	"A"
"USGS"	"01509000"	1979-04-30	519	"A"
"USGS"	"01509000"	1979-05-01	485	"A"
"USGS"	"01509000"	1979-05-02	451	"A"
"USGS"	"01509000"	1979-05-03	432	"A"
"USGS"	"01509000"	1979-05-04	499	"A"
"USGS"	"01509000"	1979-05-05	441	"A"
"USGS"	"01509000"	1979-05-06	399	"A"
"USGS"	"01509000"	1979-05-07	377	"A"
"USGS"	"01509000"	1979-05-08	355	"A"
"USGS"	"01509000"	1979-05-09	342	"A"
"USGS"	"01509000"	1979-05-10	325	"A"
"USGS"	"01509000"	1979-05-11	304	"A"
"USGS"	"01509000"	1979-05-12	287	"A"
"USGS"	"01509000"	1979-05-13	279	"A"
"USGS"	"01509000"	1979-05-14	279	"A"
"USGS"	"01509000"	1979-05-15	259	"A"
"USGS"	"01509000"	1979-05-16	255	"A"
"USGS"	"01509000"	1979-05-17	244	"A"
"USGS"	"01509000"	1979-05-18	229	"A"
"USGS"	"01509000"	1979-05-19	214	"A"
"USGS"	"01509000"	1979-05-20	207	"A"
"USGS"	"01509000"	1979-05-21	200	"A"
"USGS"	"01509000"	1979-05-22	196	"A"
"USGS"	"01509000"	1979-05-23	185	"A"
"USGS"	"01509000"	1979-05-24	203	"A"
"USGS"	"01509000"	1979-05-25	355	"A"
"USGS"	"01509000"	1979-05-26	805	"A"
"USGS"	"01509000"	1979-05-27	846	"A"
"USGS"	"01509000"	1979-05-28	787	"A"
"USGS"	"01509000"	1979-05-29	631	"A"
"USGS"	"01509000"	1979-05-30	524	"A"
"USGS"	"01509000"	1979-05-31	441	"A"
"USGS"	"01509000"	1979-06-01	381	"A"
"USGS"	"01509000"	1979-06-02	337	"A"
"USGS"	"01509000"	1979-06-03	312	"A"
"USGS"	"01509000"	1979-06-04	287	"A"
"USGS"	"01509000"	1979-06-05	263	"A"
"USGS"	"01509000"	1979-06-06	263	"A"
"USGS"	"01509000"	1979-06-07	240	"A"
"USGS"	"01509000"	1979-06-08	221	"A"
"USGS"	"01509000"	1979-06-09	214	"A"
"USGS"	"01509000"	1979-06-10	210	"A"
"USGS"	"01509000"	1979-06-11	248	"A"
"USGS"	"01509000"	1979-06-12	267	"A"
"USGS"	"01509000"	1979-06-13	221	"A"
"USGS"	"01509000"	1979-06-14	196	"A"
"USGS"	"01509000"	1979-06-15	182	"A"
"USGS"	"01509000"	1979-06-16	171	"A"
"USGS"	"01509000"	1979-06-17	161	"A"
"USGS"	"01509000"	1979-06-18	157	"A"
"USGS"	"01509000"	1979-06-19	154	"A"
"USGS"	"01509000"	1979-06-20	144	"A"
"USGS"	"01509000"	1979-06-21	138	"A"
"USGS"	"01509000"	1979-06-22	150	"A"
"USGS"	"01509000"	1979-06-23	164	"A"
"USGS"	"01509000"	1979-06-24	157	"A"
"USGS"	"01509000"	1979-06-25	141	"A"
"USGS"	"01509000"	1979-06-26	132	"A"
"USGS"	"01509000"	1979-06-27	126	"A"
"USGS"	"01509000"	1979-06-28	123	"A"
"USGS"	"01509000"	1979-06-29	126	"A"
"USGS"	"01509000"	1979-06-30	123	"A"
"USGS"	"01509000"	1979-07-01	114	"A"
"USGS"	"01509000"	1979-07-02	111	"A"
"USGS"	"01509000"	1979-07-03	108	"A"
"USGS"	"01509000"	1979-07-04	108	"A"
"USGS"	"01509000"	1979-07-05	99	"A"
"USGS"	"01509000"	1979-07-06	96	"A"
"USGS"	"01509000"	1979-07-07	93	"A"
"USGS"	"01509000"	1979-07-08	88	"A"
"USGS"	"01509000"	1979-07-09	88	"A"
"USGS"	"01509000"	1979-07-10	88	"A"
"USGS"	"01509000"	1979-07-11	88	"A"
"USGS"	"01509000"	1979-07-12	88	"A"
"USGS"	"01509000"	1979-07-13	88	"A"
"USGS"	"01509000"	1979-07-14	85	"A"
"USGS"	"01509000"	1979-07-15	83	"A"
"USGS"	"01509000"	1979-07-16	96	"A"
"USGS"	"01509000"	1979-07-17	117	"A"
"USGS"	"01509000"	1979-07-18	96	"A"
"USGS"	"01509000"	1979-07-19	85	"A"
"USGS"	"01509000"	1979-07-20	80	"A"
"USGS"	"01509000"	1979-07-21	78	"A"
"USGS"	"01509000"	1979-07-22	75	"A"
"USGS"	"01509000"	1979-07-23	75	"A"
"USGS"	"01509000"	1979-07-24	73	"A"
"USGS"	"01509000"	1979-07-25	71	"A"
"USGS"	"01509000"	1979-07-26	71	"A"
"USGS"	"01509000"	1979-07-27	73	"A"
"USGS"	"01509000"	1979-07-28	71	"A"
"USGS"	"01509000"	1979-07-29	73	"A"
"USGS"	"01509000"	1979-07-30	73	"A"
"USGS"	"01509000"	1979-07-31	75	"A"
"USGS"	"01509000"	1979-08-01	132	"A"
"USGS"	"01509000"	1979-08-02	161	"A"
"USGS"	"01509000"	1979-08-03	126	"A"
"USGS"	"01509000"	1979-08-04	108	"A"
"USGS"	"01509000"	1979-08-05	99	"A"
"USGS"	"01509000"	1979-08-06	88	"A"
"USGS"	"01509000"	1979-08-07	83	"A"
"USGS"	"01509000"	1979-08-08	80	"A"
"USGS"	"01509000"	1979-08-09	78	"A"
"USGS"	"01509000"	1979-08-10	83	"A"
"USGS"	"01509000"	1979-08-11	88	"A"
"USGS"	"01509000"	1979-08-12	85	"A"
"USGS"	"01509000"	1979-08-13	80	"A"
"USGS"	"01509000"	1979-08-14	78	"A"
"USGS"	"01509000"	1979-08-15	78	"A"
"USGS"	"01509000"	1979-08-16	80	"A"
"USGS"	"01509000"	1979-08-17	80	"A"
"USGS"	"01509000"	1979-08-18	78	"A"
"USGS"	"01509000"	1979-08-19	78	"A"
"USGS"	"01509000"	1979-08-20	80	"A"
"USGS"	"01509000"	1979-08-21	75	"A"
"USGS"	"01509000"	1979-08-22	73	"A"
"USGS"	"01509000"	1979-08-23	71	"A"
"USGS"	"01509000"	1979-08-24	71	"A"
"USGS"	"01509000"	1979-08-25	69	"A"
"USGS"	"01509000"	1979-08-26	69	"A"
"USGS"	"01509000"	1979-08-27	83	"A"
"USGS"	"01509000"	1979-08-28	88	"A"
"USGS"	"01509000"	1979-08-29	83	"A"
"USGS"	"01509000"	1979-08-30	75	"A"
"USGS"	"01509000"	1979-08-31	69	"A"
"USGS"	"01509000"	1979-09-01	66	"A"
"USGS"	"01509000"	1979-09-02	66	"A"
"USGS"	"01509000"	1979-09-03	75	"A"
"USGS"	"01509000"	1979-09-04	75	"A"
"USGS"	"01509000"	1979-09-05	71	"A"
"USGS"	"01509000"	1979-09-06	263	"A"
"USGS"	"01509000"	1979-09-07	495	"A"
"USGS"	"01509000"	1979-09-08	225	"A"
"USGS"	"01509000"	1979-09-09	150	"A"
"USGS"	"01509000"	1979-09-10	123	"A"
"USGS"	"01509000"	1979-09-11	108	"A"
"USGS"	"01509000"	1979-09-12	99	"A"
"USGS"	"01509000"	1979-09-13	93	"A"
"USGS"	"01509000"	1979-09-14	102	"A"
"USGS"	"01509000"	1979-09-15	248	"A"
"USGS"	"01509000"	1979-09-16	182	"A"
"USGS"	"01509000"	1979-09-17	135	"A"
"USGS"	"01509000"	1979-09-18	117	"A"
"USGS"	"01509000"	1979-09-19	108	"A"
"USGS"	"01509000"	1979-09-20	102	"A"
"USGS"	"01509000"	1979-09-21	96	"A"
"USGS"	"01509000"	1979-09-22	93	"A"
"USGS"	"01509000"	1979-09-23	88	"A"
"USGS"	"01509000"	1979-09-24	85	"A"
"USGS"	"01509000"	1979-09-25	83	"A"
"USGS"	"01509000"	1979-09-26	83	"A"
"USGS"	"01509000"	1979-09-27	78	"A"
"USGS"	"01509000"	1979-09-28	80	"A"
"USGS"	"01509000"	1979-09-29	85	"A"
"USGS"	"01509000"	1979-09-30	88	"A"
"USGS"	"01509000"	1979-10-01	83	"A"
"USGS"	"01509000"	1979-10-02	83	"A"
"USGS"	"01509000"	1979-10-03	83	"A"
"USGS"	"01509000"	1979-10-04	105	"A"
"USGS"	"01509000"	1979-10-05	102	"A"
"USGS"	"01509000"	1979-10-06	368	"A"
"USGS"	"01509000"	1979-10-07	275	"A"
"USGS"	"01509000"	1979-10-08	189	"A"
"USGS"	"01509000"	1979-10-09	175	"A"
"USGS"	"01509000"	1979-10-10	182	"A"
"USGS"	"01509000"	1979-10-11	164	"A"
"USGS"	"01509000"	1979-10-12	154	"A"
"USGS"	"01509000"	1979-10-13	161	"A"
"USGS"	"01509000"	1979-10-14	171	"A"
"USGS"	"01509000"	1979-10-15	161	"A"
"USGS"	"01509000"	1979-10-16	150	"A"
"USGS"	"01509000"	1979-10-17	141	"A"
"USGS"	"01509000"	1979-10-18	138	"A"
"USGS"	"01509000"	1979-10-19	141	"A"
"USGS"	"01509000"	1979-10-20	135	"A"
"USGS"	"01509000"	1979-10-21	135	"A"
"USGS"	"01509000"	1979-10-22	126	"A"
"USGS"	"01509000"	1979-10-23	135	"A"
"USGS"	"01509000"	1979-10-24	287	"A"
"USGS"	"01509000"	1979-10-25	292	"A"
"USGS"	"01509000"	1979-10-26	236	"A"
"USGS"	"01509000"	1979-10-27	218	"A"
"USGS"	"01509000"	1979-10-28	244	"A"
"USGS"	"01509000"	1979-10-29	252	"A"
"USGS"	"01509000"	1979-10-30	225	"A"
"USGS"	"01509000"	1979-10-31	207	"A"
"USGS"	"01509000"	1979-11-01	192	"A"
"USGS"	"01509000"	1979-11-02	350	"A"
"USGS"	"01509000"	1979-11-03	776	"A"
"USGS"	"01509000"	1979-11-04	544	"A"
"USGS"	"01509000"	1979-11-05	422	"A"
"USGS"	"01509000"	1979-11-06	372	"A"
"USGS"	"01509000"	1979-11-07	355	"A"
"USGS"	"01509000"	1979-11-08	346	"A"
"USGS"	"01509000"	1979-11-09	316	"A"
"USGS"	"01509000"	1979-11-10	355	"A"
"USGS"	"01509000"	1979-11-11	337	"A"
"USGS"	"01509000"	1979-11-12	296	"A"
"USGS"	"01509000"	1979-11-13	279	"A"
"USGS"	"01509000"	1979-11-14	287	"A"
"USGS"	"01509000"	1979-11-15	287	"A"
"USGS"	"01509000"	1979-11-16	300	"A"
"USGS"	"01509000"	1979-11-17	287	"A"
"USGS"	"01509000"	1979-11-18	325	"A"
"USGS"	"01509000"	1979-11-19	316	"A"
"USGS"	"01509000"	1979-11-20	287	"A"
"USGS"	"01509000"	1979-11-21	271	"A"
"USGS"	"01509000"	1979-11-22	263	"A"
"USGS"	"01509000"	1979-11-23	267	"A"
"USGS"	"01509000"	1979-11-24	292	"A"
"USGS"	"01509000"	1979-11-25	432	"A"
"USGS"	"01509000"	1979-11-26	787	"A"
"USGS"	"01509000"	1979-11-27	2340	"A"
"USGS"	"01509000"	1979-11-28	1610	"A"
"USGS"	"01509000"	1979-11-29	1010	"A"
"USGS"	"01509000"	1979-11-30	753	"A"
"USGS"	"01509000"	1979-12-01	605	"A"
"USGS"	"01509000"	1979-12-02	529	"A"
"USGS"	"01509000"	1979-12-03	475	"A"
"USGS"	"01509000"	1979-12-04	441	"A"
"USGS"	"01509000"	1979-12-05	418	"A"
"USGS"	"01509000"	1979-12-06	395	"A"
"USGS"	"01509000"	1979-12-07	395	"A"
"USGS"	"01509000"	1979-12-08	368	"A"
"USGS"	"01509000"	1979-12-09	333	"A"
"USGS"	"01509000"	1979-12-10	316	"A"
"USGS"	"01509000"	1979-12-11	308	"A"
"USGS"	"01509000"	1979-12-12	316	"A"
"USGS"	"01509000"	1979-12-13	342	"A"
"USGS"	"01509000"	1979-12-14	321	"A"
"USGS"	"01509000"	1979-12-15	280	"A"
"USGS"	"01509000"	1979-12-16	260	"A"
"USGS"	"01509000"	1979-12-17	260	"A"
"USGS"	"01509000"	1979-12-18	250	"A"
"USGS"	"01509000"	1979-12-19	250	"A"
"USGS"	"01509000"	1979-12-20	240	"A"
"USGS"	"01509000"	1979-12-21	240	"A"
"USGS"	"01509000"	1979-12-22	250	"A"
"USGS"	"01509000"	1979-12-23	259	"A"
"USGS"	"01509000"	1979-12-24	427	"A"
"USGS"	"01509000"	1979-12-25	882	"A"
"USGS"	"01509000"	1979-12-26	840	"A"
"USGS"	"01509000"	1979-12-27	658	"A"
"USGS"	"01509000"	1979-12-28	554	"A"
"USGS"	"01509000"	1979-12-29	514	"A"
"USGS"	"01509000"	1979-12-30	480	"A"
"USGS"	"01509000"	1979-12-31	437	"A"
"USGS"	"01509000"	1980-01-01	395	"A"
"USGS"	"01509000"	1980-01-02	360	"A"
"USGS"	"01509000"	1980-01-03	310	"A"
"USGS"	"01509000"	1980-01-04	280	"A"
"USGS"	"01509000"	1980-01-05	270	"A"
"USGS"	"01509000"	1980-01-06	250	"A"
"USGS"	"01509000"	1980-01-07	240	"A"
"USGS"	"01509000"	1980-01-08	230	"A"
"USGS"	"01509000"	1980-01-09	220	"A"
"USGS"	"01509000"	1980-01-10	210	"A"
"USGS"	"01509000"	1980-01-11	210	"A"
"USGS"	"01509000"	1980-01-12	250	"A"
"USGS"	"01509000"	1980-01-13	240	"A"
"USGS"	"01509000"	1980-01-14	340	"A"
"USGS"	"01509000"	1980-01-15	544	"A"
"USGS"	"01509000"	1980-01-16	386	"A"
"USGS"	"01509000"	1980-01-17	329	"A"
"USGS"	"01509000"	1980-01-18	312	"A"
"USGS"	"01509000"	1980-01-19	308	"A"
"USGS"	"01509000"	1980-01-20	280	"A"
"USGS"	"01509000"	1980-01-21	240	"A"
"USGS"	"01509000"	1980-01-22	250	"A"
"USGS"	"01509000"	1980-01-23	230	"A"
"USGS"	"01509000"	1980-01-24	220	"A"
"USGS"	"01509000"	1980-01-25	210	"A"
"USGS"	"01509000"	1980-01-26	210	"A"
"USGS"	"01509000"	1980-01-27	210	"A"
"USGS"	"01509000"	1980-01-28	200	"A"
"USGS"	"01509000"	1980-01-29	200	"A"
"USGS"	"01509000"	1980-01-30	190	"A"
"USGS"	"01509000"	1980-01-31	180	"A"
"USGS"	"01509000"	1980-02-01	170	"A"
"USGS"	"01509000"	1980-02-02	170	"A"
"USGS"	"01509000"	1980-02-03	160	"A"
"USGS"	"01509000"	1980-02-04	160	"A"
"USGS"	"01509000"	1980-02-05	160	"A"
"USGS"	"01509000"	1980-02-06	160	"A"
"USGS"	"01509000"	1980-02-07	160	"A"
"USGS"	"01509000"	1980-02-08	170	"A"
"USGS"	"01509000"	1980-02-09	160	"A"
"USGS"	"01509000"	1980-02-10	160	"A"
"USGS"	"01509000"	1980-02-11	150	"A"
"USGS"	"01509000"	1980-02-12	150	"A"
"USGS"	"01509000"	1980-02-13	150	"A"
"USGS"	"01509000"	1980-02-14	150	"A"
"USGS"	"01509000"	1980-02-15	140	"A"
"USGS"	"01509000"	1980-02-16	140	"A"
"USGS"	"01509000"	1980-02-17	140	"A"
"USGS"	"01509000"	1980-02-18	140	"A"
"USGS"	"01509000"	1980-02-19	140	"A"
"USGS"	"01509000"	1980-02-20	140	"A"
"USGS"	"01509000"	1980-02-21	150	"A"
"USGS"	"01509000"	1980-02-22	154	"A"
"USGS"	"01509000"	1980-02-23	157	"A"
"USGS"	"01509000"	1980-02-24	154	"A"
"USGS"	"01509000"	1980-02-25	140	"A"
"USGS"	"01509000"	1980-02-26	130	"A"
"USGS"	"01509000"	1980-02-27	130	"A"
"USGS"	"01509000"	1980-02-28	130	"A"
"USGS"	"01509000"	1980-02-29	130	"A"
"USGS"	"01509000"	1980-03-01	120	"A"
"USGS"	"01509000"	1980-03-02	120	"A"
"USGS"	"01509000"	1980-03-03	120	"A"
"USGS"	"01509000"	1980-03-04	130	"A"
"USGS"	"01509000"	1980-03-05	130	"A"
"USGS"	"01509000"	1980-03-06	140	"A"
"USGS"	"01509000"	1980-03-07	150	"A"
"USGS"	"01509000"	1980-03-08	210	"A"
"USGS"	"01509000"	1980-03-09	300	"A"
"USGS"	"01509000"	1980-03-10	290	"A"
"USGS"	"01509000"	1980-03-11	300	"A"
"USGS"	"01509000"	1980-03-12	250	"A"
"USGS"	"01509000"	1980-03-13	230	"A"
"USGS"	"01509000"	1980-03-14	220	"A"
"USGS"	"01509000"	1980-03-15	210	"A"
"USGS"	"01509000"	1980-03-16	207	"A"
"USGS"	"01509000"	1980-03-17	267	"A"
"USGS"	"01509000"	1980-03-18	1470	"A"
"USGS"	"01509000"	1980-03-19	1290	"A"
"USGS"	"01509000"	1980-03-20	1360	"A"
"USGS"	"01509000"	1980-03-21	2770	"A"
"USGS"	"01509000"	1980-03-22	6740	"A"
"USGS"	"01509000"	1980-03-23	3550	"A"
"USGS"	"01509000"	1980-03-24	2010	"A"
"USGS"	"01509000"	1980-03-25	2080	"A"
"USGS"	"01509000"	1980-03-26	1670	"A"
"USGS"	"01509000"	1980-03-27	1320	"A"
"USGS"	"01509000"	1980-03-28	1310	"A"
"USGS"	"01509000"	1980-03-29	1850	"A"
"USGS"	"01509000"	1980-03-30	2860	"A"
"USGS"	"01509000"	1980-03-31	2470	"A"
"USGS"	"01509000"	1980-04-01	1970	"A"
"USGS"	"01509000"	1980-04-02	1580	"A"
"USGS"	"01509000"	1980-04-03	1340	"A"
"USGS"	"01509000"	1980-04-04	1360	"A"
"USGS"	"01509000"	1980-04-05	1480	"A"
"USGS"	"01509000"	1980-04-06	1210	"A"
"USGS"	"01509000"	1980-04-07	994	"A"
"USGS"	"01509000"	1980-04-08	834	"A"
"USGS"	"01509000"	1980-04-09	1340	"A"
"USGS"	"01509000"	1980-04-10	2980	"A"
"USGS"	"01509000"	1980-04-11	2150	"A"
"USGS"	"01509000"	1980-04-12	1450	"A"
"USGS"	"01509000"	1980-04-13	1440	"A"
"USGS"	"01509000"	1980-04-14	1200	"A"
"USGS"	"01509000"	1980-04-15	1250	"A"
"USGS"	"01509000"	1980-04-16	1100	"A"
"USGS"	"01509000"	1980-04-17	950	"A"
"USGS"	"01509000"	1980-04-18	858	"A"
"USGS"	"01509000"	1980-04-19	753	"A"
"USGS"	"01509000"	1980-04-20	680	"A"
"USGS"	"01509000"	1980-04-21	631	"A"
"USGS"	"01509000"	1980-04-22	564	"A"
"USGS"	"01509000"	1980-04-23	519	"A"
"USGS"	"01509000"	1980-04-24	480	"A"
"USGS"	"01509000"	1980-04-25	470	"A"
"USGS"	"01509000"	1980-04-26	456	"A"
"USGS"	"01509000"	1980-04-27	418	"A"
"USGS"	"01509000"	1980-04-28	432	"A"
"USGS"	"01509000"	1980-04-29	544	"A"
"USGS"	"01509000"	1980-04-30	495	"A"
"USGS"	"01509000"	1980-05-01	432	"A"
"USGS"	"01509000"	1980-05-02	441	"A"
"USGS"	"01509000"	1980-05-03	437	"A"
"USGS"	"01509000"	1980-05-04	359	"A"
"USGS"	"01509000"	1980-05-05	346	"A"
"USGS"	"01509000"	1980-05-06	333	"A"
"USGS"	"01509000"	1980-05-07	325	"A"
"USGS"	"01509000"	1980-05-08	312	"A"
"USGS"	"01509000"	1980-05-09	296	"A"
"USGS"	"01509000"	1980-05-10	287	"A"
"USGS"	"01509000"	1980-05-11	279	"A"
"USGS"	"01509000"	1980-05-12	283	"A"
"USGS"	"01509000"	1980-05-13	279	"A"
"USGS"	"01509000"	1980-05-14	296	"A"
"USGS"	"01509000"	1980-05-15	275	"A"
"USGS"	"01509000"	1980-05-16	248	"A"
"USGS"	"01509000"	1980-05-17	229	"A"
"USGS"	"01509000"	1980-05-18	240	"A"
"USGS"	"01509000"	1980-05-19	244	"A"
"USGS"	"01509000"	1980-05-20	225	"A"
"USGS"	"01509000"	1980-05-21	210	"A"
"USGS"	"01509000"	1980-05-22	196	"A"
"USGS"	"01509000"	1980-05-23	182	"A"
"USGS"	"01509000"	1980-05-24	175	"A"
"USGS"	"01509000"	1980-05-25	167	"A"
"USGS"	"01509000"	1980-05-26	157	"A"
